,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,BollingerB_10,Bollinger%b_10
415,2015-11-16,3682.73,3764.41,3764.13,3680.07,1616909.0,17.89,0.48,3794.5159999999996,3740.63,3640.171,2202944.68,2461902.55,2134520.39,0.1250090602954525,0.5502552709846457
416,2015-11-17,3790.43,3852.77,3758.39,3750.16,2485330.75,-5.74,-0.15,3779.546,3769.92,3649.2059999999997,2126971.63,2609033.75,2169274.37,0.06987377490464955,0.4562293529724904
417,2015-11-18,3760.46,3771.85,3715.58,3706.31,1856895.0,-42.81,-1.14,3755.9320000000002,3778.6240000000003,3661.322,2033882.03,2589299.39,2121081.1,0.051424050728238434,0.17555297356809554
418,2015-11-19,3725.62,3775.23,3774.97,3714.67,1546319.88,59.39,1.6,3751.862,3785.5240000000003,3673.845,1908070.7,2345884.8,2106244.31,0.04384677650469221,0.4364151845412379
419,2015-11-20,3778.88,3793.54,3774.38,3757.03,1869516.88,-0.59,-0.02,3757.49,3783.625,3684.002,1874994.3,2234083.41,2100572.91,0.043906369728862374,0.4443492144715991
420,2015-11-23,3774.44,3802.85,3753.34,3743.41,1756268.12,-21.04,-0.56,3755.3320000000003,3774.9240000000004,3692.2059999999997,1902866.13,2052905.4,2086261.89,0.039436156762252324,0.3550129760249127
421,2015-11-24,3745.76,3754.17,3753.89,3702.74,1433832.88,0.55,0.01,3754.4320000000002,3766.989,3700.256,1692566.55,1909769.09,2061925.46,0.03335058182399573,0.3957345612143842
422,2015-11-25,3747.76,3781.86,3781.61,3735.72,1519449.38,27.72,0.74,3767.638,3761.785,3713.091,1625077.43,1829479.73,2052409.38,0.023450349714711605,0.7247345796155431
423,2015-11-26,3795.25,3805.84,3759.43,3756.82,1735254.62,-22.18,-0.59,3764.53,3758.196,3724.397,1662864.38,1785467.54,2075666.89,0.019846988884308397,0.516544022317359
424,2015-11-27,3739.1,3742.74,3556.99,3534.39,2089393.62,-202.44,-5.38,3721.052,3739.2709999999997,3725.542,1706839.72,1790917.01,2110565.61,0.07121597028559588,-0.18450569439875428
425,2015-11-30,3554.89,3587.97,3566.41,3455.07,1732011.62,9.42,0.27,3683.6659999999997,3719.4990000000003,3730.0640000000003,1701988.42,1802427.28,2132164.91,0.09156287976116342,0.05048923518804734
426,2015-12-01,3562.32,3617.31,3591.7,3536.12,1365365.5,25.29,0.71,3651.228,3702.83,3736.375,1688294.95,1690430.75,2149732.25,0.10010359864034446,0.20018880159284091
427,2015-12-02,3587.76,3725.85,3721.95,3573.4,2135388.75,130.25,3.63,3639.296,3703.467,3741.045,1811482.82,1718280.12,2153789.76,0.10021512544389158,0.549800156766588
428,2015-12-03,3709.55,3758.45,3749.3,3693.14,1977621.25,27.35,0.73,3637.27,3700.9,3743.212,1859956.15,1761410.26,2053647.53,0.09827261315691725,0.6330777675505249
429,2015-12-04,3719.73,3726.12,3677.59,3667.29,1511995.25,-71.71,-1.91,3661.39,3691.2209999999995,3737.423,1744476.47,1725658.1,1979870.76,0.09461706498676412,0.46097093046488485
430,2015-12-07,3681.58,3699.34,3687.61,3658.58,1138831.5,10.02,0.27,3685.63,3684.6479999999997,3729.7859999999996,1625840.45,1663914.44,1858409.92,0.09178348938266882,0.5087583941234929
431,2015-12-08,3668.84,3668.84,3623.02,3619.44,1257810.88,-64.59,-1.75,3691.8940000000002,3671.5609999999997,3719.275,1604329.53,1646312.24,1778040.66,0.0901503850699196,0.3533471913469
432,2015-12-09,3613.42,3655.16,3635.94,3611.49,1133254.25,12.92,0.36,3674.692,3656.994,3709.39,1403902.63,1607692.72,1718586.23,0.08042792704806742,0.4284180548744125
433,2015-12-10,3634.37,3678.32,3623.08,3615.99,1202156.25,-12.86,-0.35,3649.448,3643.3590000000004,3700.778,1248809.63,1554382.89,1669925.21,0.07082990690722293,0.42141712793369435
434,2015-12-11,3605.37,3630.74,3608.06,3578.15,1103224.75,-15.02,-0.41,3635.542,3648.466,3693.868,1167055.53,1455766.0,1623341.51,0.06432852231895701,0.327840108342925
435,2015-12-14,3573.88,3712.5,3711.32,3571.0,1517691.25,103.26,2.86,3640.284,3662.9570000000003,3691.228,1242827.48,1434333.96,1618380.62,0.05880952080747228,0.7245090083227592
436,2015-12-15,3707.73,3717.36,3694.39,3679.23,1264817.12,-16.93,-0.46,3654.558,3673.2259999999997,3688.028,1244228.72,1424279.13,1557354.94,0.05254970198905256,0.6096427313036673
437,2015-12-16,3703.95,3713.09,3685.44,3677.45,1113427.25,-8.95,-0.24,3664.458,3669.575,3686.5209999999997,1240263.32,1322082.98,1520181.55,0.04955443699536178,0.5872452440276398
438,2015-12-17,3712.78,3768.84,3755.89,3709.85,1779240.75,70.45,1.91,3691.02,3670.2340000000004,3685.567,1355680.22,1302244.93,1531827.59,0.05097640909436117,0.9578200370341396
439,2015-12-18,3754.96,3810.22,3767.91,3750.93,1734659.75,12.02,0.32,3722.99,3679.2659999999996,3685.243,1481967.22,1324511.38,1525084.74,0.061029125471606126,0.8947762444232032
440,2015-12-21,3762.1,3877.82,3865.96,3759.99,2174352.75,98.05,2.6,3753.9179999999997,3697.1009999999997,3690.875,1613299.52,1428063.5,1545988.97,0.08831334758941968,1.0171738418228067
441,2015-12-22,3872.1,3880.47,3876.73,3841.59,1803036.62,10.77,0.28,3790.386,3722.472,3697.0170000000003,1720943.42,1482586.07,1564449.16,0.10150401240749231,0.9082564421949049
442,2015-12-23,3877.87,3926.69,3866.38,3862.96,2070171.5,-10.35,-0.27,3826.574,3745.5159999999996,3701.255,1912292.27,1576277.8,1591985.26,0.10573191877798725,0.8051962498559857
443,2015-12-24,3858.13,3867.68,3829.4,3787.08,1471814.0,-36.98,-0.96,3841.276,3766.1479999999997,3704.7540000000004,1850806.92,1603243.57,1578813.23,0.0976043328675839,0.6720710394531836
444,2015-12-25,3832.08,3848.02,3838.2,3813.2,1196240.12,8.8,0.23,3855.3340000000003,3789.1620000000003,3718.8140000000003,1743123.0,1612545.11,1534155.56,0.07939616410396808,0.6630009198796778
445,2015-12-28,3847.53,3853.39,3727.63,3727.63,1539884.38,-110.57,-2.88,3827.6679999999997,3790.7929999999997,3726.875,1616229.32,1614764.42,1524549.19,0.07754877308712538,0.2851389231591689
446,2015-12-29,3723.05,3762.05,3761.87,3710.48,1018855.56,34.24,0.92,3804.696,3797.5409999999997,3735.384,1459393.11,1590168.27,1507223.7,0.06995566262058917,0.36572661468916323
447,2015-12-30,3762.91,3765.66,3765.18,3726.28,1056299.5,3.31,0.09,3784.4559999999997,3805.515,3737.545,1256618.71,1584455.49,1453269.23,0.0581476655542325,0.3177211250876378
448,2015-12-31,3760.9,3772.62,3731.0,3727.32,1018735.56,-34.18,-0.91,3764.776,3803.026,3736.63,1166003.02,1508404.97,1405324.95,0.061300601577084377,0.19104497326933376
449,2016-01-04,3725.86,3726.24,3469.07,3468.95,1153706.75,-261.93,-7.02,3690.95,3773.1420000000003,3726.204,1157496.35,1450309.67,1387410.52,0.12835534704054896,-0.12785493970363726
450,2016-01-05,3382.18,3518.22,3478.78,3377.28,1621169.88,9.71,0.28,3641.18,3734.4240000000004,3715.763,1173753.45,1394991.39,1411527.44,0.15765464819302455,0.06578462315837275
451,2016-01-06,3482.41,3543.74,3539.81,3468.47,1459661.5,61.03,1.75,3596.768,3700.732,3711.6020000000003,1261914.64,1360653.88,1421619.97,0.1616285418458397,0.23096441266506101
452,2016-01-07,3481.15,3481.15,3294.38,3284.74,441026.41,-245.43,-6.93,3502.6079999999997,3643.532,3694.5240000000003,1138860.02,1197739.37,1387008.58,0.20250148988342,0.026779311466820332
453,2016-01-08,3371.87,3418.85,3361.56,3237.93,1859594.5,67.18,2.04,3428.72,3596.748,3681.448,1307031.81,1236517.42,1419880.5,0.2127238457633564,0.19261053978117168
454,2016-01-11,3303.12,3342.48,3192.45,3192.45,1746383.88,-169.11,-5.03,3373.3959999999997,3532.173,3660.6679999999997,1425567.23,1291531.79,1452038.45,0.23656609984661597,0.09343454556989221
455,2016-01-12,3214.82,3242.25,3215.71,3174.55,1282258.0,23.26,0.73,3320.782,3480.9809999999998,3635.887,1357784.86,1265769.15,1440266.79,0.2507291651879533,0.19606321372106775
456,2016-01-13,3240.48,3257.3,3155.88,3155.88,1206665.0,-59.83,-1.86,3243.9959999999996,3420.382,3608.962,1307185.56,1284550.1,1437359.18,0.25219714396047754,0.19337032411638275
457,2016-01-14,3076.64,3226.66,3221.57,3072.04,1345376.75,65.69,2.08,3229.434,3366.0209999999997,3585.768,1488055.63,1313457.82,1448956.66,0.22042111763938035,0.30530691290617207
458,2016-01-15,3200.89,3216.8,3118.73,3101.05,1246017.75,-102.84,-3.19,3180.868,3304.7940000000003,3553.91,1365340.28,1336186.04,1422295.51,0.18047518628666648,0.1880388871474714
459,2016-01-18,3068.23,3165.62,3130.73,3066.73,1011283.88,12.0,0.39,3168.5240000000003,3270.96,3522.051,1218320.28,1321943.76,1386126.71,0.1785966491129209,0.25995514910421663
460,2016-01-19,3132.7,3227.91,3223.13,3119.22,1276538.88,92.4,2.95,3170.008,3245.395,3489.91,1217176.45,1287480.66,1341236.02,0.15618716464929303,0.45607519969520605
461,2016-01-20,3204.22,3225.95,3174.38,3154.43,1306505.0,-48.75,-1.51,3173.708,3208.8520000000003,3454.792,1237144.45,1272165.01,1316409.44,0.09248018562682371,0.38383692458738916
462,2016-01-21,3136.38,3202.54,3081.35,3081.35,1111897.38,-93.03,-2.93,3145.664,3187.5490000000004,3415.5409999999997,1190448.58,1339252.1,1268495.73,0.09714819632921613,0.15705157246603993
463,2016-01-22,3114.9,3132.17,3113.46,3053.96,899510.88,32.11,1.04,3144.61,3162.739,3379.743,1121147.2,1243243.74,1239880.58,0.06392584374633203,0.25626266211778204
464,2016-01-25,3129.03,3149.33,3128.89,3105.1,815400.62,15.43,0.5,3144.242,3156.383,3344.278,1081970.55,1150145.41,1220838.6,0.06385790444742354,0.36359893107485064
465,2016-01-26,3099.6,3106.53,2940.51,2934.65,1269339.25,-188.38,-6.02,3087.718,3128.863,3304.922,1080530.63,1148853.54,1207311.35,0.10294637056632826,-0.08475636037956802
466,2016-01-27,2953.18,2963.54,2930.35,2839.29,1322293.62,-10.16,-0.35,3038.9120000000003,3106.31,3263.3459999999995,1083688.35,1160416.4,1222483.25,0.13015870194419507,0.06479292217226407
467,2016-01-28,2909.33,2941.89,2853.76,2841.84,992227.56,-76.59,-2.61,2993.3940000000002,3069.5290000000005,3217.775,1059754.39,1125101.48,1219279.65,0.15596478944559333,0.049296692960170994
468,2016-01-29,2855.6,2965.31,2946.09,2854.37,1133042.62,92.33,3.23,2959.92,3052.265,3178.5290000000005,1106460.73,1113803.97,1224995.01,0.1627203360411657,0.2862243672829131
469,2016-02-01,2939.04,2944.52,2901.05,2869.56,867953.44,-45.04,-1.53,2914.3520000000003,3029.297,3150.1290000000004,1116971.3,1099470.93,1210707.34,0.1705755490138258,0.25180754082880963
470,2016-02-02,2901.53,2972.43,2961.33,2901.51,886019.62,60.28,2.08,2918.5159999999996,3003.117,3124.256,1040307.37,1060419.0,1173949.83,0.1475093050588811,0.40567006749516554
471,2016-02-03,2931.29,2954.71,2948.64,2909.9,773890.0,-12.69,-0.43,2922.1740000000004,2980.5429999999997,3094.697,930626.65,1007157.5,1139661.25,0.12567535167504612,0.41483012242859874
472,2016-02-04,2960.33,2999.21,2984.76,2960.21,917797.25,36.12,1.23,2948.3740000000003,2970.884,3079.216,915740.59,987747.49,1163499.79,0.11690153397460887,0.5399538271436551
473,2016-02-05,2982.06,2988.36,2963.79,2962.85,768508.06,-20.97,-0.7,2951.914,2955.917,3059.328,842833.67,974647.2,1108945.47,0.0960370383033002,0.5277337922433496
474,2016-02-15,2888.43,2961.49,2946.71,2886.02,729194.31,-17.08,-0.58,2961.046,2937.699,3047.0409999999997,815081.85,966026.57,1058085.99,0.05008230165058532,0.5612465196130813
475,2016-02-16,2962.19,3042.09,3037.04,2962.19,1125796.38,90.33,3.06,2976.188,2947.3520000000003,3038.107,863037.2,951672.29,1050262.91,0.06572021443282099,0.9630238495749988
476,2016-02-17,3034.09,3065.78,3063.32,3027.05,1282916.12,26.28,0.86,2999.1240000000003,2960.6490000000003,3033.48,964842.42,947734.54,1054075.47,0.08118376765858121,0.9271610710302847
477,2016-02-18,3079.53,3093.51,3053.7,3049.84,1244014.62,-9.62,-0.31,3012.9120000000003,2980.643,3025.086,1030085.9,972913.24,1049007.36,0.07175720236859322,0.8415752333099279
478,2016-02-19,3047.94,3065.97,3051.59,3032.63,873380.12,-2.11,-0.07,3030.472,2991.1929999999998,3021.7290000000003,1051060.31,946946.99,1030375.48,0.07519701154162152,0.7685161119220537
479,2016-02-22,3083.93,3128.21,3118.87,3071.33,1409469.62,67.28,2.21,3064.9040000000005,3012.975,3021.136,1187115.37,1001098.61,1050284.77,0.07902563543706788,0.9447458762117997
480,2016-02-23,3117.2,3119.22,3089.36,3061.43,1125673.88,-29.51,-0.95,3075.368,3025.778,3014.447,1187090.87,1025064.04,1042741.52,0.08055480594361647,0.7608589056986296
481,2016-02-24,3077.61,3109.55,3109.55,3055.25,1117826.5,20.19,0.65,3084.614,3041.869,3011.2059999999997,1154072.95,1059457.69,1033307.59,0.07828305011631125,0.7842225433064149
482,2016-02-25,3104.41,3104.44,2918.75,2905.46,1578297.5,-190.8,-6.14,3057.6240000000003,3035.268,3003.0759999999996,1220929.52,1125507.71,1056627.6,0.09146878831758752,0.08031538189038649
483,2016-02-26,2942.1,2964.39,2948.03,2902.95,1069497.25,29.28,1.0,3036.9120000000003,3033.692,2994.805,1260152.95,1155606.63,1065126.92,0.09409367253770327,0.19990669680316273
484,2016-02-29,2939.58,2939.87,2877.47,2821.21,1293410.25,-70.56,-2.39,2988.632,3026.768,2982.2340000000004,1236941.08,1212028.22,1089027.4,0.1098584376862424,0.05100506943933064
485,2016-03-01,2881.34,2950.44,2930.69,2863.32,1160459.12,53.22,1.85,2956.8979999999997,3016.133,2981.743,1243898.12,1215494.5,1083583.39,0.11711719176901532,0.2581169980880478
486,2016-03-02,2933.92,3054.72,3051.33,2933.12,1759723.5,120.64,4.12,2945.2540000000004,3014.934,2987.792,1372277.52,1263175.24,1105454.89,0.1163243188477654,0.6037780076535424
487,2016-03-03,3050.39,3078.44,3058.42,3040.25,1731057.5,7.09,0.23,2973.188,3015.406,2998.025,1402829.52,1311879.52,1142396.38,0.11663010540967533,0.6223075785229113
488,2016-03-04,3047.54,3101.66,3093.89,3032.42,2191725.25,35.47,1.16,3002.36,3019.636,3005.415,1627275.12,1443714.04,1195330.51,0.12031337030038418,0.7043861046440479
489,2016-03-07,3109.0,3130.9,3104.84,3083.58,1324620.38,10.95,0.35,3047.8340000000003,3018.2329999999997,3015.6040000000003,1633517.15,1435229.11,1218163.86,0.1182367940731275,0.7426875998130492
490,2016-03-08,3100.15,3109.25,3107.67,3001.83,1362357.38,2.83,0.09,3083.23,3020.0640000000003,3022.921,1673896.8,1458897.46,1241980.75,0.12053835167934994,0.7406536519574582
491,2016-03-09,3045.92,3072.92,3071.91,3020.13,1114662.5,-35.76,-1.15,3087.3459999999995,3016.3,3029.085,1544884.6,1458581.06,1259019.37,0.11618351662053197,0.6586842572842221
492,2016-03-10,3056.21,3074.16,3013.15,3012.69,760722.0,-58.76,-1.91,3078.292,3025.74,3030.5040000000004,1350817.5,1376823.51,1251165.61,0.1067498738554539,0.4610213536401397
493,2016-03-11,2990.21,3026.44,3018.28,2982.17,733335.62,5.13,0.17,3063.17,3032.765,3033.2290000000003,1059139.58,1343207.35,1249406.99,0.10045372212094372,0.45245403057085953
494,2016-03-14,3039.57,3106.8,3065.69,3034.0,1171086.5,47.41,1.57,3055.34,3051.587,3039.178,1028432.8,1330974.98,1271501.6,0.06995299667197047,0.5660662149642464
495,2016-03-15,3061.34,3077.08,3074.78,3028.58,983119.44,9.09,0.3,3048.762,3065.9959999999996,3041.065,952585.21,1313241.01,1264367.75,0.04233727246629468,0.5676702634968016
496,2016-03-16,3068.87,3100.35,3090.03,3064.52,1247364.5,15.25,0.5,3052.386,3069.866,3042.4,979125.61,1262005.11,1262590.17,0.042755889654147006,0.6536247971072174
497,2016-03-17,3096.81,3147.84,3124.2,3077.57,1216617.75,34.17,1.11,3074.5959999999995,3076.4440000000004,3045.925,1070304.76,1210561.13,1261220.33,0.04763295709197678,0.825890263737698
498,2016-03-18,3136.22,3197.67,3171.96,3130.1,1973025.62,47.76,1.53,3105.3320000000003,3084.2509999999997,3051.9440000000004,1318242.76,1188691.17,1316202.6,0.06157647922807816,0.9618272893273438
499,2016-03-21,3203.29,3267.78,3249.44,3198.36,2332694.75,77.48,2.44,3142.0820000000003,3098.711,3058.472,1550564.41,1289498.61,1362363.86,0.09133954889000849,1.0325456991443118
500,2016-03-22,3231.61,3249.68,3225.79,3218.73,1610209.0,-23.65,-0.73,3172.284,3110.5229999999997,3065.2940000000003,1675982.32,1314283.77,1386590.62,0.10476562367730104,0.8537144242532047
501,2016-03-23,3217.73,3242.25,3236.09,3202.98,1256792.88,10.3,0.32,3201.4959999999996,3126.941,3071.62,1677868.0,1328496.81,1393538.93,0.1138703157320697,0.8065416914090174
502,2016-03-24,3211.5,3221.91,3181.85,3181.81,1331311.25,-54.24,-1.68,3213.026,3143.8109999999997,3084.775,1700806.7,1385555.73,1381189.62,0.10261095774439635,0.6179176786305546
503,2016-03-25,3176.81,3204.44,3197.82,3174.32,973953.31,15.97,0.5,3218.198,3161.765,3097.265,1500992.24,1409617.5,1376412.42,0.08690759283709386,0.6312134006640489
504,2016-03-28,3206.95,3229.62,3169.73,3161.88,1034419.31,-28.09,-0.88,3202.256,3172.1690000000003,3111.8779999999997,1241337.15,1395950.78,1363462.88,0.07544996861570566,0.4898094782516609
505,2016-03-29,3171.31,3178.07,3135.41,3122.76,972947.5,-34.32,-1.08,3184.18,3178.232,3122.114,1113884.85,1394933.59,1354087.3,0.06461304987344696,0.2914735691129567
506,2016-03-30,3161.29,3216.68,3216.28,3161.29,1178025.12,80.87,2.58,3180.218,3190.857,3130.362,1098131.3,1387999.65,1325002.38,0.05251630916833014,0.6517138605216325
507,2016-03-31,3229.2,3241.93,3218.09,3208.66,1215520.75,1.81,0.06,3187.466,3200.2459999999996,3138.345,1074973.2,1387889.95,1299225.54,0.04411640412124969,0.6263888449160485
508,2016-04-01,3213.67,3222.61,3221.89,3165.86,1181221.38,3.8,0.12,3192.28,3205.239,3144.745,1116426.81,1308709.52,1248700.35,0.04289138365373577,0.6211183221207337
509,2016-04-05,3211.3,3271.93,3264.49,3205.21,1460477.75,42.6,1.32,3211.232,3206.744,3152.7270000000003,1201638.5,1221487.83,1255493.22,0.04586062704832891,0.8926608724392943
510,2016-04-06,3250.52,3267.64,3257.53,3236.2,1201963.0,-6.96,-0.21,3235.656,3209.9179999999997,3160.2209999999995,1247441.6,1180663.23,1247473.5,0.04963956945831819,0.7988095549901362
511,2016-04-07,3266.29,3270.82,3209.29,3208.64,1124094.62,-48.24,-1.48,3234.258,3207.238,3167.09,1236655.5,1167393.4,1247945.1,0.04834747828930296,0.5132334274418701
512,2016-04-08,3189.85,3197.77,3185.73,3163.31,1010056.25,-23.56,-0.73,3227.7859999999996,3207.6259999999997,3175.719,1195562.6,1135267.9,1260411.82,0.04801263835102894,0.3578242631576425
513,2016-04-11,3213.51,3251.57,3230.1,3213.51,1252127.12,44.37,1.39,3229.428,3210.8540000000003,3186.31,1209743.75,1163085.28,1286351.39,0.048509040319908,0.6235655026906566
514,2016-04-12,3227.37,3232.26,3218.45,3198.9,928694.38,-11.65,-0.36,3220.22,3215.7259999999997,3193.947,1103387.07,1152512.79,1274231.78,0.0449930123628317,0.5188270811814286
515,2016-04-13,3237.86,3296.52,3261.38,3237.86,1956138.62,42.93,1.33,3220.99,3228.323,3203.278,1254222.2,1250831.9,1322882.74,0.03151372418385862,0.82492769364111
516,2016-04-14,3277.1,3286.07,3275.83,3252.05,1131573.25,14.45,0.44,3234.298,3234.278,3212.5679999999998,1255717.92,1246186.71,1317093.18,0.035890231399261445,0.8579631550280948
517,2016-04-15,3279.86,3282.98,3272.21,3261.73,998075.31,-3.62,-0.11,3251.594,3239.69,3219.968,1253321.74,1224442.17,1306166.06,0.03786191338736841,0.7651212409690412
518,2016-04-18,3252.67,3252.67,3228.45,3221.66,970900.69,-43.76,-1.34,3251.264,3240.3459999999995,3222.7929999999997,1197076.45,1203410.1,1256059.81,0.03741604783574047,0.40188132896585393
519,2016-04-19,3243.97,3250.73,3238.3,3221.58,808714.38,9.85,0.3,3255.2340000000004,3237.7270000000003,3222.236,1173080.45,1138233.76,1179860.79,0.03595059295761775,0.5049227563055334
520,2016-04-20,3244.14,3248.42,3181.03,3107.37,1622078.62,-57.27,-1.77,3239.164,3230.077,3219.998,1106268.45,1180245.32,1180454.27,0.04098501858975501,0.12951175182608504
521,2016-04-21,3160.8,3198.56,3160.6,3150.94,1047526.5,-20.43,-0.64,3216.118,3225.208,3216.223,1089459.1,1172588.51,1169990.96,0.0489434587644387,0.09070738197143809
522,2016-04-22,3142.56,3175.38,3174.9,3137.99,770784.94,14.3,0.45,3196.656,3224.125,3215.8759999999997,1044001.03,1148661.38,1141964.64,0.050609932475344434,0.19832585134578778
523,2016-04-25,3164.74,3172.27,3162.03,3137.11,675193.5,-12.87,-0.41,3183.3720000000003,3217.3179999999998,3214.086,984859.59,1090968.02,1127026.65,0.05611349972730562,0.19375462732599696
524,2016-04-26,3159.77,3181.1,3179.16,3150.4,590207.31,17.13,0.54,3171.5440000000003,3213.389,3214.558,941158.17,1057119.31,1104816.05,0.05814045614236961,0.3167886081642997
525,2016-04-27,3181.93,3188.83,3165.92,3162.69,600041.5,-13.24,-0.42,3168.522,3203.843,3216.083,736750.75,921509.6,1086170.75,0.056868534100085334,0.29185814222965045
526,2016-04-28,3169.33,3174.77,3160.58,3135.64,698706.62,-5.34,-0.17,3168.518,3192.3179999999998,3213.298,666986.77,878222.94,1062204.82,0.049479425661875784,0.2990681609267101
527,2016-04-29,3153.54,3171.29,3156.75,3149.4,580297.75,-3.83,-0.12,3164.888,3180.772,3210.2309999999998,628889.34,836445.18,1030443.67,0.036503653056264046,0.293109621159134
528,2016-05-03,3159.82,3218.49,3213.54,3151.4,981648.38,56.79,1.8,3175.19,3179.281,3209.813,690180.31,837519.95,1020465.02,0.03344990340403025,0.8221446323533128
529,2016-05-04,3203.47,3222.88,3209.46,3198.29,908624.06,-4.08,-0.13,3181.25,3176.397,3207.062,753863.66,847510.92,992872.34,0.025553902988748243,0.90733360253387
530,2016-05-05,3204.17,3217.28,3213.92,3196.57,747336.81,4.46,0.14,3190.85,3179.6859999999997,3204.882,783322.72,760036.74,970141.03,0.029604557131013464,0.8636761685657025
531,2016-05-06,3213.14,3216.89,3130.35,3130.15,1086802.38,-83.57,-2.6,3184.804,3176.6609999999996,3200.935,860941.88,763964.33,968276.42,0.03502303148471768,0.08374491384997161
532,2016-05-09,3115.43,3115.43,3065.62,3055.01,992304.75,-64.73,-2.07,3166.578,3165.7329999999997,3194.929,943343.28,786116.31,967388.84,0.05665633690882351,-0.05817155464004159
533,2016-05-10,3055.21,3084.72,3069.11,3055.18,688499.38,3.49,0.11,3137.692,3156.441,3186.88,884713.48,787446.89,939207.46,0.06883483606054132,0.09805884624246121
534,2016-05-11,3080.64,3102.88,3082.81,3063.09,817942.56,13.7,0.45,3112.362,3146.8059999999996,3180.098,866577.18,810220.42,933669.87,0.07403575547510977,0.2253109497325253
535,2016-05-12,3059.38,3095.35,3090.14,3035.02,787657.25,7.33,0.24,3087.6059999999998,3139.228,3171.5359999999996,874641.26,828981.99,875245.8,0.07692561204660639,0.2967261474372813
536,2016-05-13,3081.68,3103.1,3074.94,3064.69,626297.56,-15.2,-0.49,3076.5240000000003,3130.664,3161.491,782540.3,821741.09,849982.01,0.08052267585071403,0.27895147272286125
537,2016-05-16,3064.53,3095.56,3095.31,3053.66,594618.56,20.37,0.66,3082.462,3124.52,3152.6459999999997,703003.06,823173.17,829809.18,0.08089733083578496,0.38443826447799295
538,2016-05-17,3095.52,3105.2,3086.02,3073.46,652781.25,-9.29,-0.3,3085.844,3111.768,3145.5240000000003,695859.44,790286.46,813903.2,0.07153175450207992,0.38432555813606106
539,2016-05-18,3071.53,3072.61,3068.04,3039.46,827153.69,-17.98,-0.58,3082.89,3097.6259999999997,3137.011,697701.66,782139.42,814825.17,0.058130221975758886,0.335693293394473
540,2016-05-19,3060.34,3086.98,3062.5,3058.15,604441.69,-5.54,-0.18,3077.362,3082.4840000000004,3131.085,661058.55,767849.91,763943.32,0.02615075312618845,0.25208809120770437
541,2016-05-20,3047.78,3078.53,3078.22,3041.52,560808.44,15.72,0.51,3078.018,3077.2709999999997,3126.966,647960.73,715250.51,739607.42,0.014437655049417858,0.5213601258466994
542,2016-05-23,3078.52,3098.48,3087.22,3076.5,596972.19,9.0,0.29,3076.4,3079.4309999999996,3122.5820000000003,648431.45,675717.26,730916.78,0.01387497020294975,0.6822968512470519
543,2016-05-24,3083.24,3083.26,3063.56,3052.59,587343.88,-23.66,-0.77,3071.908,3078.8759999999997,3117.659,635343.98,665601.71,726524.3,0.014807712628300652,0.16405732048938726
544,2016-05-25,3079.75,3089.1,3059.23,3054.87,566528.0,-4.33,-0.14,3070.1459999999997,3076.518,3111.6620000000003,583218.84,640460.25,725340.34,0.01669577826411985,0.16342750261851974
545,2016-05-26,3056.6,3072.52,3064.21,3027.44,603929.81,4.98,0.16,3070.488,3073.925,3106.577,583116.46,622087.51,725534.75,0.01612944118034291,0.3040567907787646
546,2016-05-27,3059.73,3073.76,3062.5,3052.18,604687.5,-1.71,-0.06,3067.344,3072.6809999999996,3101.672,591892.28,619926.5,720833.79,0.016788093992439558,0.3026343494554438
547,2016-05-30,3056.31,3075.26,3066.71,3037.66,630985.81,4.21,0.14,3063.242,3069.821,3097.171,598695.0,623563.23,723368.2,0.013306374220067932,0.4238399491540404
548,2016-05-31,3068.6,3170.93,3169.56,3068.6,1388631.12,102.85,3.35,3084.442,3078.175,3094.972,758952.45,697148.21,743717.33,0.043155448847172775,1.1879327285310053
549,2016-06-01,3172.96,3181.79,3160.55,3159.82,1131484.88,-9.01,-0.28,3104.7059999999997,3087.426,3092.526,871943.82,727581.33,754860.38,0.05420349634772507,0.936954364484756
550,2016-06-02,3158.03,3168.82,3167.1,3151.07,860034.25,6.55,0.21,3125.284,3097.886,3090.185,923164.71,753140.59,760495.25,0.06145213076345913,0.8635729555045887
551,2016-06-03,3172.95,3201.75,3189.33,3162.09,1014917.81,22.23,0.7,3150.65,3108.9970000000003,3093.134,1005210.77,798551.53,756901.02,0.07063423060389502,0.8658124346984256
552,2016-06-06,3192.78,3197.22,3178.79,3168.55,766937.5,-10.54,-0.33,3173.066,3118.1540000000005,3098.7929999999997,1032401.11,815548.06,745632.66,0.07490363113182597,0.7596151977196824
553,2016-06-07,3182.44,3186.62,3177.05,3168.18,689283.12,-1.74,-0.06,3174.5640000000003,3129.5029999999997,3104.1890000000003,892531.51,825741.98,745671.84,0.07365297677742186,0.7062801525104101
554,2016-06-08,3171.81,3174.97,3163.99,3148.35,762917.75,-13.06,-0.41,3175.252,3139.9790000000003,3108.2490000000003,818818.09,845380.96,742920.6,0.06719196189471868,0.6138062680781599
555,2016-06-13,3134.05,3145.61,3066.34,3065.77,929759.5,-97.65,-3.09,3155.1,3140.192,3107.059,832763.14,877963.92,750025.72,0.06675845299709393,0.1477104231001357
556,2016-06-14,3058.44,3078.75,3075.98,3055.66,662794.56,9.64,0.31,3132.43,3141.54,3107.111,762338.49,883774.63,751850.57,0.06407046551203067,0.17428446578442933
